91,DEVOLUCINO FACTURA,55,2021-9-3,2023-07-00206
111298,DEVOLUCION FACTURA,54.16,2022-12-6,2023-07-00207
1069,DEVOLUCINO FACTURA,51,2021-8-6,2023-07-00208
320,DEVOLUCINO FACTURA,51,2021-8-6,2023-07-00209
199,DEVOLUCION FACTURA,51,2021-8-5,2023-07-00210
111393,DEVOLUCION FACTURA,50.16,2023-4-11,2023-07-00211
111393,DEVOLUCION FACTURA,50.16,2023-6-9,2023-07-00212
111392,DEVOLUCION FACTURA,50.16,2023-4-5,2023-07-00213
111392,DEVOLUCION FACTURA,50.16,2023-4-20,2023-07-00214
1960,DEVOLUCINO FACTURA,50,2020-9-2,2023-07-00215
1960,DEVOLUCINO FACTURA,50,2021-5-5,2023-07-00216
1718,DEVOLUCINO FACTURA,50,2021-8-6,2023-07-00217
1305,DEVOLUCINO FACTURA,50,2021-1-12,2023-07-00218
1026,DEVOLUCION FACTURA,50,2022-9-5,2023-07-00219
879,Devolucion de factura,50,2021-8-4,2023-07-00220
879,DEVOLUCINO FACTURA,50,2021-8-10,2023-07-00221
752,DEVOLUCION FACTURA,50,2021-8-5,2023-07-00222
690,DEVOLUCINO FACTURA,50,2021-1-5,2023-07-00223
690,DEVOLUCINO FACTURA,50,2021-1-28,2023-07-00224
690,DEVOLUCINO FACTURA,50,2021-2-4,2023-07-00225
663,Devolucion de factura,50,2021-8-4,2023-07-00226
663,DEVOLUCINO FACTURA,50,2021-8-4,2023-07-00227
663,DEVOLUCINO FACTURA,50,2021-8-9,2023-07-00228
640,DEVOLUCINO FACTURA,50,2020-4-8,2023-07-00229
473,Devolucion de factura,50,2021-8-4,2023-07-00230
471,DEVOLUCINO FACTURA,50,2020-5-7,2023-07-00231
471,DEVOLUCINO FACTURA,50,2020-10-6,2023-07-00232
239,Devolucion de factura,50,2021-8-4,2023-07-00233
191,Devolucion de factura,50,2021-8-4,2023-07-00234
191,DEVOLUCINO FACTURA,50,2021-8-4,2023-07-00235
191,DEVOLUCINO FACTURA,50,2021-8-10,2023-07-00236
14,DEVOLUCION FACTURA,50,2021-11-16,2023-07-00237
14,DEVOLUCINO FACTURA,50,2021-9-6,2023-07-00238
111323,DEVOLUCION FACTURA,48.55,2023-1-10,2023-07-00239
1428,DEVOLUCINO FACTURA,48.55,2020-6-2,2023-07-00240
